,word1,word2,result,bert_cos
1887,cold,sun,20.0,0.6416762471199036
1888,chicken,pepper,20.0,0.808596134185791
1889,salad,sweet,20.0,0.6626738905906677
1890,porch,stone,20.0,0.6939343810081482
1891,coffee,room,20.0,0.7329055070877075
1892,berry,bright,20.0,0.7237369418144226
1893,amphibians,hummingbird,20.0,0.4445793032646179
1894,flamingo,insects,20.0,0.2747170329093933
1895,club,shirt,20.0,0.557464063167572
1896,porch,tower,20.0,0.7840145826339722
1897,skateboard,swimsuit,20.0,0.5574145317077637
1898,desert,road,20.0,0.6152516603469849
1899,kiss,tears,20.0,0.5842234492301941
1900,feathers,grey,20.0,0.6941633224487305
1901,club,match,19.0,0.5335484743118286
1902,sitting,sleep,19.0,0.6248981952667236
1903,chapel,porch,19.0,0.5363905429840088
1904,figure,spiral,19.0,0.7143731117248535
1905,buds,purple,19.0,0.8241392374038696
1906,birds,shade,19.0,0.561733067035675
1907,blonde,dark,19.0,0.687137246131897
1908,burger,frozen,19.0,0.728645384311676
1909,chain,engine,19.0,0.7002193331718445
1910,bathroom,porch,19.0,0.7639654874801636
1911,country,work,19.0,0.4623691439628601
1912,left,stop,19.0,0.6162242293357849
1913,desk,white,19.0,0.5392743945121765
1914,object,piano,19.0,0.5159323811531067
1915,can,mill,19.0,0.5483811497688293
1916,female,race,19.0,0.42202311754226685
1917,frost,sunshine,19.0,0.7534657120704651
1918,soup,sweet,19.0,0.6815342307090759
1919,black,seat,19.0,0.6966695785522461
1920,lion,pelican,19.0,0.35581621527671814
1921,graffiti,interior,19.0,0.5550699234008789
1922,apartment,sleep,19.0,0.5868595242500305
1923,cold,summer,19.0,0.6686068773269653
1924,market,orange,19.0,0.7700930833816528
1925,guy,kiss,19.0,0.6428841352462769
1926,dirty,guy,19.0,0.8059131503105164
1927,arms,caterpillars,19.0,0.17012237012386322
1928,foliage,frost,19.0,0.6882327198982239
1929,gravestone,pattern,19.0,0.14658722281455994
1930,shop,summer,19.0,0.620315432548523
1931,petals,shade,19.0,0.7888298630714417
1932,gull,mammals,19.0,0.332284539937973
1933,cone,palm,19.0,0.6933966279029846
1934,makeup,town,19.0,0.5234784483909607
1935,gull,insects,19.0,0.28050944209098816
1936,dessert,meat,19.0,0.7374515533447266
1937,morning,sitting,19.0,0.6810466647148132
1938,dolls,new,19.0,0.6265303492546082
1939,butterfly,glittering,19.0,0.6610304713249207
1940,interior,skyscraper,19.0,0.5588053464889526
1941,market,white,19.0,0.7154001593589783
1942,cute,fun,19.0,0.7552099823951721
1943,night,sunny,19.0,0.605714738368988
1944,bed,staircase,19.0,0.6305866837501526
1945,miniature,painted,19.0,0.7468774914741516
1946,bloom,glittering,19.0,0.7895788550376892
1947,evening,friends,19.0,0.6834733486175537
1948,city,mill,19.0,0.6094849109649658
1949,coast,downtown,18.0,0.5603808760643005
1950,dew,sunshine,18.0,0.8036680221557617
1951,dragonfly,underwater,18.0,0.3910430669784546
1952,star,storm,18.0,0.6977774500846863
1953,patio,washing,18.0,0.6371281743049622
1954,cold,ear,18.0,0.6193979382514954
1955,house,windmill,18.0,0.552315890789032
1956,flying,toys,18.0,0.6945472359657288
1957,breakfast,evening,18.0,0.7670502066612244
1958,hanging,rusty,18.0,0.7098662853240967
1959,dinner,relaxed,18.0,0.7326295375823975
1960,aircraft,door,18.0,0.6311761736869812
1961,porch,ruins,18.0,0.7492325901985168
1962,cop,dirty,18.0,0.7872125506401062
1963,cross,tower,18.0,0.6852826476097107
1964,city,old,18.0,0.512078046798706
1965,cold,sunshine,18.0,0.6988780498504639
1966,dragon,metal,18.0,0.6949026584625244
1967,light,shed,18.0,0.657414436340332
1968,hotel,library,18.0,0.6511898040771484
1969,feel,friends,18.0,0.6624992489814758
1970,parking,scenery,18.0,0.6674634218215942
1971,ruins,tower,18.0,0.8447044491767883
1972,abandoned,railroad,18.0,0.43953463435173035
1973,bright,violet,18.0,0.7134743928909302
1974,couple,makeup,18.0,0.5617669224739075
1975,dude,smile,18.0,0.5391139388084412
1976,dirty,rabbit,18.0,0.7973612546920776
1977,smile,walk,18.0,0.6508150696754456
1978,autumn,daffodils,18.0,0.29982778429985046
1979,hotel,sand,18.0,0.6341164112091064
1980,crystal,dirt,18.0,0.5454213619232178
1981,reptiles,stork,18.0,0.29276978969573975
1982,coast,sunk,18.0,0.5387663841247559
1983,dark,rusty,18.0,0.7062411308288574
1984,band,vinyl,18.0,0.5597072243690491
1985,parrot,reptiles,18.0,0.5625742673873901
1986,steel,town,18.0,0.6160905361175537
1987,architecture,table,18.0,0.5113203525543213
1988,bedroom,porch,18.0,0.8185542821884155
1989,aquarium,seagull,18.0,0.34848183393478394
1990,butterfly,transformers,18.0,0.6420334577560425
1991,feel,sitting,18.0,0.7070035934448242
1992,landscape,stadium,18.0,0.5673593282699585
1993,lunch,walk,18.0,0.5914555788040161
1994,church,cookies,18.0,0.5463610291481018
1995,stripes,violet,18.0,0.6059630513191223
1996,origami,white,18.0,0.14107626676559448
1997,bag,flag,18.0,0.4492083787918091
1998,escalator,station,18.0,0.3819386959075928
1999,dawn,snow,18.0,0.6849193572998047
2000,green,lantern,18.0,0.5512582063674927
2001,painting,work,18.0,0.6194572448730469
2002,pigeon,round,18.0,0.6593788266181946
2003,haircut,smile,18.0,0.365308940410614
2004,coast,sketch,18.0,0.5825361013412476
2005,colorful,duck,18.0,0.769829273223877
2006,man,stand,18.0,0.6253145933151245
2007,demolition,interior,18.0,0.5696401596069336
2008,pelican,toes,18.0,0.2971261143684387
2009,garage,garden,18.0,0.6771373748779297
2010,brown,insects,18.0,0.633142352104187
2011,family,old,18.0,0.6266962885856628
2012,brown,pelican,18.0,0.30300289392471313
2013,fountain,parade,18.0,0.5915192365646362
2014,fungi,insects,18.0,0.806698203086853
2015,female,living,18.0,0.5248934626579285
2016,frost,hot,18.0,0.6345400810241699
2017,handle,shop,17.0,0.7298260927200317
2018,happy,stand,17.0,0.5498153567314148
2019,collection,work,17.0,0.6190759539604187
2020,pepper,sunflower,17.0,0.27250272035598755
2021,graphic,roof,17.0,0.7424651980400085
2022,played,spiral,17.0,0.5349991321563721
2023,cute,fashion,17.0,0.7452676892280579
2024,ball,square,17.0,0.6236305236816406
2025,red,tea,17.0,0.712691068649292
2026,port,sweet,17.0,0.5342864394187927
2027,lunch,sunny,17.0,0.6360529065132141
2028,night,stop,17.0,0.513755202293396
2029,muscle,nature,17.0,0.5969897508621216
2030,guy,sitting,17.0,0.7877427339553833
2031,game,scooter,17.0,0.24915218353271484
2032,interior,toys,17.0,0.5921760201454163
2033,gate,pebbles,17.0,0.7018327116966248
2034,blue,socks,17.0,0.6974536180496216
2035,bedroom,pool,17.0,0.7931910157203674
2036,graveyard,house,17.0,0.6740272641181946
2037,feet,friends,17.0,0.7459090948104858
2038,cute,idea,17.0,0.697583794593811
2039,bed,picture,17.0,0.6718945503234863
2040,glass,road,17.0,0.5948280096054077
2041,bed,kitchen,17.0,0.767746090888977
2042,dusk,gull,17.0,0.32215192914009094
2043,bicycle,green,17.0,0.6013233065605164
2044,shade,whale,17.0,0.7805824279785156
2045,lab,spider,17.0,0.793052077293396
2046,bar,stairs,17.0,0.6133017539978027
2047,hanging,time,17.0,0.6778861880302429
2048,reptiles,swim,17.0,0.5141878128051758
2049,happy,night,17.0,0.5825406312942505
2050,dude,fun,17.0,0.6363281011581421
2051,branch,tea,17.0,0.7095351815223694
2052,club,played,17.0,0.5760644674301147
2053,garbage,lunch,17.0,0.6154800653457642
2054,interior,tower,17.0,0.562658965587616
2055,breakfast,people,17.0,0.6753727793693542
2056,couple,race,17.0,0.5114688277244568
2057,bay,porch,17.0,0.7134484052658081
2058,country,library,17.0,0.3547917306423187
2059,black,cigarette,17.0,0.7014877200126648
2060,handle,tram,17.0,0.7094282507896423
2061,feel,stairs,17.0,0.5574465990066528
2062,oak,petals,17.0,0.729220986366272
2063,lake,town,17.0,0.6445877552032471
2064,played,signed,17.0,0.7704453468322754
2065,old,race,17.0,0.3965222239494324
2066,parade,store,17.0,0.7809714674949646
2067,jellyfish,texture,17.0,0.25308957695961
2068,curled,leaf,17.0,0.8348408937454224
2069,hummingbird,moss,17.0,0.2242542803287506
2070,book,gold,17.0,0.45050981640815735
2071,desk,match,17.0,0.39311832189559937
2072,handle,lighting,17.0,0.7947309017181396
2073,frozen,soup,17.0,0.7699355483055115
2074,dude,sitting,17.0,0.642592191696167
2075,amphibians,stork,16.0,0.3200209140777588
2076,asphalt,crane,16.0,0.7106374502182007
2077,bright,grey,16.0,0.71784907579422
2078,flight,jaguar,16.0,0.488045871257782
2079,happy,toes,16.0,0.5090369582176208
2080,bathroom,stairs,16.0,0.7177909016609192
2081,bay,curve,16.0,0.6164261698722839
2082,feet,train,16.0,0.548901379108429
2083,snow,sunny,16.0,0.6589042544364929
2084,blue,happy,16.0,0.6740174293518066
2085,sunshine,wet,16.0,0.7334577441215515
2086,clown,jellyfish,16.0,0.34616005420684814
2087,family,town,16.0,0.7111349701881409
2088,pattern,time,16.0,0.7850333452224731
2089,cherry,peel,16.0,0.6374240517616272
2090,bakery,vehicle,16.0,0.7039874792098999
2091,cross,posted,16.0,0.5684710741043091
2092,garbage,underground,16.0,0.7416588664054871
2093,bible,leaf,16.0,0.7546513676643372
2094,nature,new,16.0,0.4948752224445343
2095,cute,dude,16.0,0.6982057094573975
2096,curve,dance,16.0,0.42629459500312805
2097,autumn,hat,16.0,0.6082509756088257
2098,fabric,handle,16.0,0.7625336050987244
2099,arms,white,16.0,0.6221279501914978
2100,feel,fun,16.0,0.686892032623291
2101,bridge,ceramic,16.0,0.6329537630081177
2102,ruins,valley,16.0,0.6276776790618896
2103,castle,patio,16.0,0.696979820728302
2104,button,grey,16.0,0.5933311581611633
2105,club,signed,16.0,0.6223442554473877
2106,feathers,insects,16.0,0.7327001094818115
2107,hotel,oak,16.0,0.648449182510376
2108,alley,punk,16.0,0.6934940218925476
2109,design,muscle,16.0,0.6795501112937927
2110,circle,snake,16.0,0.7247713804244995
2111,auto,quote,16.0,0.5511211156845093
2112,posted,white,16.0,0.5966699719429016
2113,animals,clown,16.0,0.6569195985794067
2114,dinner,sleep,16.0,0.7394928932189941
2115,office,women,16.0,0.5498033165931702
2116,line,underground,16.0,0.6895347237586975
2117,metro,television,16.0,0.48619842529296875
2118,waterfall,wood,16.0,0.5535917282104492
2119,relaxed,restaurant,16.0,0.7120243310928345
2120,bed,stairs,16.0,0.6697362065315247
2121,dude,husky,16.0,0.6017800569534302
2122,demolition,skyline,16.0,0.7985942959785461
2123,ceiling,patio,16.0,0.7021443247795105
2124,flight,museum,16.0,0.5412954688072205
2125,paper,tattoo,16.0,0.60169517993927
2126,action,subway,16.0,0.6256405115127563
2127,grave,shore,16.0,0.7245208621025085
2128,sunshine,winter,16.0,0.6393137574195862
2129,ford,wall,16.0,0.5011733770370483
2130,band,stockings,16.0,0.5615860819816589
2131,dirty,tears,16.0,0.6414238810539246
2132,leg,stripes,16.0,0.6383495330810547
2133,family,square,16.0,0.6686210632324219
2134,eyes,sky,16.0,0.6577426195144653
2135,dinner,morning,16.0,0.7490248680114746
2136,apartment,beach,16.0,0.6808847188949585
2137,bus,crane,16.0,0.789126992225647
2138,aquarium,coins,16.0,0.5107730031013489
2139,path,sunflower,16.0,0.30931833386421204
2140,red,uniform,16.0,0.7403449416160583
2141,band,ear,16.0,0.6901693344116211
2142,kitchen,staircase,16.0,0.7163084149360657
2143,glittering,vintage,16.0,0.6705689430236816
2144,gold,texture,16.0,0.6422812938690186
2145,air,carnival,16.0,0.6257034540176392
2146,guy,stand,16.0,0.6029026508331299
2147,bacon,sweet,16.0,0.5334705114364624
2148,abstract,feel,16.0,0.5008282661437988
2149,band,bride,16.0,0.6796556711196899
2150,mom,sitting,15.0,0.7546700835227966
2151,foliage,purple,15.0,0.8180711269378662
2152,husky,painting,15.0,0.6602806448936462
2153,evening,surfers,15.0,0.29695025086402893
2154,postcards,texture,15.0,0.17303428053855896
2155,breakfast,night,15.0,0.6640123128890991
2156,makeup,skull,15.0,0.6261494755744934
2157,guy,tears,15.0,0.5812768340110779
2158,hamster,locked,15.0,0.2377433329820633
2159,chess,family,15.0,0.6268497705459595
2160,fun,haircut,15.0,0.20903585851192474
2161,buds,shade,15.0,0.8259098529815674
2162,ad,track,15.0,0.5146223306655884
2163,dead,pigeon,15.0,0.5826551914215088
2164,chipmunk,illustrations,15.0,0.1530190110206604
2165,cold,silver,15.0,0.6936032176017761
2166,insects,number,15.0,0.5722396373748779
2167,bar,boat,15.0,0.6956175565719604
2168,restaurant,scenery,15.0,0.7071405649185181
2169,hair,stencil,15.0,0.33922839164733887
2170,guy,idea,15.0,0.7655764818191528
2171,gravestone,silhouette,15.0,0.1411856859922409
2172,bright,mist,15.0,0.7282587289810181
2173,coins,musicians,15.0,0.6279371976852417
2174,arms,bicycle,15.0,0.7006773948669434
2175,hanging,morning,15.0,0.6044338941574097
2176,demolition,tall,15.0,0.7494859099388123
2177,bedroom,diner,15.0,0.814635694026947
2178,candles,line,15.0,0.5653280019760132
2179,bar,ship,15.0,0.6757418513298035
2180,club,cone,15.0,0.6224249005317688
2181,art,christmas,15.0,0.5873332619667053
2182,travel,wood,15.0,0.6380867958068848
2183,feet,outdoor,15.0,0.5157930850982666
2184,hanging,left,15.0,0.5832722783088684
2185,rusty,shade,15.0,0.7700706720352173
2186,abstract,moon,15.0,0.4881173372268677
2187,auto,round,15.0,0.6444960832595825
2188,mist,temple,15.0,0.5727933645248413
2189,stripes,urban,15.0,0.6714898347854614
2190,smile,view,15.0,0.6146240234375
2191,ripples,shadow,15.0,0.42178380489349365
2192,dirty,fun,15.0,0.7272964715957642
2193,haircut,hanging,15.0,0.2029431164264679
2194,brick,skyline,15.0,0.7186495065689087
2195,bathroom,sleep,15.0,0.610592246055603
2196,school,tears,15.0,0.6105671525001526
2197,cute,friends,15.0,0.7155314087867737
2198,action,dress,15.0,0.7620628476142883
2199,cow,station,15.0,0.4362817406654358
2200,played,sailing,15.0,0.5461689233779907
2201,fungi,pattern,15.0,0.6502231955528259
2202,button,police,15.0,0.496240496635437
2203,ceramic,church,15.0,0.5189759135246277
2204,home,smoking,15.0,0.5325844287872314
2205,food,wild,15.0,0.6800473928451538
2206,colorful,wood,15.0,0.7208412885665894
2207,smile,time,15.0,0.6337782740592957
2208,amphibians,flamingo,15.0,0.3054739534854889
2209,apartment,children,15.0,0.6100263595581055
2210,graveyard,silver,15.0,0.7524424195289612
2211,outfit,signed,15.0,0.7756882905960083
2212,dude,kids,15.0,0.630348801612854
2213,pole,weather,15.0,0.504345178604126
2214,city,round,15.0,0.6132655143737793
2215,nails,wolf,15.0,0.673858106136322
2216,night,sunshine,15.0,0.6351360082626343
2217,bath,sleep,15.0,0.6490957736968994
2218,hanging,stencil,15.0,0.23427769541740417
2219,cherry,meat,14.0,0.6999772191047668
2220,blue,poster,14.0,0.7364210486412048
2221,fire,movie,14.0,0.5538645386695862
2222,drawn,wing,14.0,0.5862147808074951
2223,husky,played,14.0,0.6161112785339355
2224,dripping,rusty,14.0,0.6957732439041138
2225,arrow,boxer,14.0,0.7333201766014099
2226,basket,moss,14.0,0.8105977177619934
2227,pin,wing,14.0,0.6137376427650452
2228,apartment,valley,14.0,0.6573704481124878
2229,guy,poodle,14.0,0.337015300989151
2230,seagull,urban,14.0,0.3286018371582031
2231,dessert,tomato,14.0,0.7030012011528015
2232,eggs,family,14.0,0.712124764919281
2233,aircraft,guy,14.0,0.6464288234710693
2234,dark,flamingo,14.0,0.28151312470436096
2235,cheerleaders,scenery,14.0,0.24748346209526062
2236,pink,shade,14.0,0.7443943619728088
2237,couple,outdoor,14.0,0.5230531692504883
2238,garden,smoke,14.0,0.6261681318283081
2239,glass,mill,14.0,0.6024234890937805
2240,race,square,14.0,0.46675050258636475
2241,paper,vine,14.0,0.6031045317649841
2242,smile,stand,14.0,0.6395334005355835
2243,frost,summer,14.0,0.6320381164550781
2244,bay,parking,14.0,0.6943551301956177
2245,kiss,sitting,14.0,0.6118289828300476
2246,monkeys,oak,14.0,0.7038676142692566
2247,beads,redhead,14.0,0.7051954865455627
2248,animals,hand,14.0,0.5702664852142334
2249,cute,music,14.0,0.5582828521728516
2250,downtown,hockey,14.0,0.5607208609580994
2251,dead,guy,14.0,0.6041290760040283
2252,aircraft,asphalt,14.0,0.6518580317497253
2253,magazine,run,14.0,0.4866659641265869
2254,flight,rain,14.0,0.4663025736808777
2255,bathroom,garden,14.0,0.7060750126838684
2256,door,skyscraper,14.0,0.7249859571456909
2257,makeup,old,14.0,0.5120237469673157
2258,game,signed,14.0,0.657939076423645
2259,dead,face,14.0,0.5732964873313904
2260,friends,sexy,14.0,0.7365854978561401
2261,flowers,interior,14.0,0.5251181721687317
2262,bag,wire,14.0,0.7412305474281311
2263,game,goats,14.0,0.40793079137802124
2264,note,rally,14.0,0.566605269908905
2265,stairs,steel,14.0,0.6360292434692383
2266,diamond,stencil,14.0,0.31154000759124756
2267,nature,tv,14.0,0.4852603077888489
2268,happy,posted,14.0,0.613351583480835
2269,abstract,rally,14.0,0.45650938153266907
2270,party,sailing,14.0,0.5162155628204346
2271,beard,kitty,14.0,0.7449260354042053
2272,eat,seagull,14.0,0.2775249183177948
2273,building,sandwich,14.0,0.6261086463928223
2274,belly,black,14.0,0.7402690649032593
2275,left,walk,14.0,0.682934045791626
2276,dark,stripes,14.0,0.6867572665214539
2277,ford,valley,14.0,0.5205481052398682
2278,insects,stork,14.0,0.30609193444252014
2279,animals,mural,14.0,0.6332384347915649
2280,leather,weed,14.0,0.7373436093330383
2281,pub,washing,14.0,0.5019187331199646
2282,left,played,14.0,0.6037839651107788
2283,cop,gravestone,14.0,0.1484660804271698
2284,book,building,14.0,0.6301082968711853
2285,happy,walk,14.0,0.6099848747253418
2286,colorful,lab,14.0,0.7674506902694702
2287,flag,quote,14.0,0.39285439252853394
2288,sunk,time,14.0,0.6060636639595032
2289,friends,sitting,14.0,0.7557377815246582
2290,lantern,oak,14.0,0.7624439001083374
2291,sitting,smile,14.0,0.6988212466239929
2292,cottage,outfit,14.0,0.7894575595855713
2293,downtown,locked,14.0,0.6448025703430176
2294,pets,poster,14.0,0.7564412951469421
2295,industrial,lake,14.0,0.5844084024429321
2296,licking,sitting,14.0,0.7097470164299011
2297,pool,rust,14.0,0.7444605231285095
2298,stripes,train,14.0,0.6403615474700928
2299,beef,downtown,13.0,0.6908948421478271
2300,blonde,eyes,13.0,0.6907440423965454
2301,lady,sunset,13.0,0.7059141993522644
2302,feel,stop,13.0,0.6953793168067932
2303,old,seat,13.0,0.5979633331298828
2304,dirty,happy,13.0,0.685223400592804
2305,ruins,shore,13.0,0.7045307755470276
2306,black,paws,13.0,0.7060547471046448
2307,eggs,lego,13.0,0.6144512295722961
2308,born,played,13.0,0.7018093466758728
2309,black,pigeon,13.0,0.7347987294197083
2310,feathers,reptiles,13.0,0.5517606735229492
2311,gymnastics,port,13.0,0.44219252467155457
2312,mom,snowman,13.0,0.24705305695533752
2313,dirty,haircut,13.0,0.26339012384414673
2314,party,seat,13.0,0.5738067626953125
2315,lily,pigs,13.0,0.6722200512886047
2316,dirty,hanging,13.0,0.7072446942329407
2317,guy,wire,13.0,0.7835765480995178
2318,orange,shop,13.0,0.7149795889854431
2319,cactus,fell,13.0,0.6649289131164551
2320,circle,sports,13.0,0.41904255747795105
2321,redhead,reflection,13.0,0.6617006659507751
2322,cafe,reflection,13.0,0.6876028180122375
2323,outfit,played,13.0,0.6191437840461731
2324,bar,female,13.0,0.5123375654220581
2325,belly,dirty,13.0,0.8462027311325073
2326,rope,train,13.0,0.566679060459137
2327,boardwalk,dropped,13.0,0.6634149551391602
2328,abstract,candles,13.0,0.5533114671707153
2329,church,soldiers,13.0,0.5592297315597534
2330,boxer,reflection,13.0,0.6943592429161072
2331,crystal,silhouette,13.0,0.7350651621818542
2332,feel,guy,13.0,0.7176204323768616
2333,pattern,pier,13.0,0.683181643486023
2334,downtown,field,13.0,0.5409395098686218
2335,beer,wild,13.0,0.7047163844108582
2336,hanging,happy,13.0,0.5823688507080078
2337,rope,shore,13.0,0.6310728192329407
2338,airplane,camera,13.0,0.6934086680412292
2339,button,flowers,13.0,0.5567850470542908
2340,frozen,shop,13.0,0.6800846457481384
2341,curled,licking,13.0,0.6995444893836975
2342,sunny,zoo,13.0,0.6626817584037781
2343,people,stop,13.0,0.642806351184845
2344,bucket,insects,13.0,0.6018592715263367
2345,fence,friends,13.0,0.6904308199882507
2346,can,sketch,13.0,0.7488338351249695
2347,frozen,pebbles,13.0,0.7205988168716431
2348,ceramic,living,13.0,0.7164813876152039
2349,day,horse,13.0,0.6581099033355713
2350,born,boxer,13.0,0.7018365263938904
2351,iris,necklace,13.0,0.6595732569694519
2352,lighting,person,13.0,0.7462416887283325
2353,boot,cliff,13.0,0.7281513214111328
2354,landscape,umbrella,13.0,0.7717830538749695
2355,man,transformers,13.0,0.5812245607376099
2356,dark,sand,13.0,0.6691347360610962
2357,ruins,swimsuit,13.0,0.23208802938461304
2358,abstract,rose,13.0,0.4441578686237335
2359,guy,gymnastics,12.0,0.5060639977455139
2360,grass,ruins,12.0,0.7887259721755981
2361,lighting,stone,12.0,0.7555553913116455
2362,porch,scooter,12.0,0.26319512724876404
2363,colour,wild,12.0,0.6813828349113464
2364,crane,stairs,12.0,0.6276472806930542
2365,shore,tears,12.0,0.5541356205940247
2366,cactus,porch,12.0,0.7066681981086731
2367,belly,drawn,12.0,0.6975752711296082
2368,fabric,photos,12.0,0.6630862355232239
2369,lamb,lantern,12.0,0.7180315256118774
2370,owl,rocket,12.0,0.6549884080886841
2371,party,scooter,12.0,0.2772042751312256
2372,display,scratch,12.0,0.7687685489654541
2373,ball,curled,12.0,0.694803774356842
2374,cookies,peel,12.0,0.7267668843269348
2375,couple,posted,12.0,0.6529189944267273
2376,field,red,12.0,0.6339249610900879
2377,theatre,wolf,12.0,0.5385915040969849
2378,blue,swing,12.0,0.7456136345863342
2379,guy,happy,12.0,0.628332257270813
2380,quote,santa,12.0,0.5868525505065918
2381,dude,feel,12.0,0.5801131129264832
2382,bath,wine,12.0,0.8129826784133911
2383,brown,wet,12.0,0.6517584323883057
2384,kiss,stop,12.0,0.6419896483421326
2385,husky,match,12.0,0.38365623354911804
2386,cocktail,garage,12.0,0.8441469669342041
2387,face,stand,12.0,0.653522253036499
2388,kids,stop,12.0,0.6217798590660095
2389,boxer,diner,12.0,0.7684452533721924
2390,patio,sleep,12.0,0.524338960647583
2391,city,family,12.0,0.7027395963668823
2392,dropped,rusty,12.0,0.7708011865615845
2393,parade,table,12.0,0.5909969210624695
2394,dawn,drug,12.0,0.7332820296287537
2395,design,orange,12.0,0.72243732213974
2396,lunch,sunshine,12.0,0.6537180542945862
2397,dirty,dude,12.0,0.6988723278045654
2398,fun,tears,12.0,0.5585734844207764
2399,bikini,ivy,12.0,0.44869983196258545
2400,step,swimsuit,12.0,0.29213225841522217
2401,frog,poppy,12.0,0.6061264276504517
2402,cross,pub,12.0,0.5475175976753235
2403,frost,lily,12.0,0.6894493699073792
2404,curve,outdoor,12.0,0.4238867163658142
2405,collage,stream,12.0,0.42168793082237244
2406,twigs,underground,12.0,0.6677973866462708
2407,chair,holiday,12.0,0.5812129974365234
2408,coffee,sun,12.0,0.7001112699508667
2409,lighting,sleep,12.0,0.6178738474845886
2410,mill,wild,12.0,0.5641652345657349
2411,circle,wig,12.0,0.8160642981529236
2412,highway,squirrel,12.0,0.7470704317092896
2413,pin,truck,12.0,0.7619613409042358
2414,boxer,swimming,12.0,0.6800196170806885
2415,shore,small,12.0,0.6986438632011414
2416,punk,vinyl,12.0,0.510550320148468
2417,number,web,12.0,0.5726272463798523
2418,brown,demolition,12.0,0.6323156952857971
2419,interior,skyline,12.0,0.535564124584198
2420,breakfast,floor,12.0,0.669921875
2421,aerial,clown,12.0,0.64960777759552
2422,hat,peel,12.0,0.7048072814941406
2423,baseball,rainbow,12.0,0.5063604712486267
2424,dude,happy,12.0,0.5914227366447449
2425,feet,mural,12.0,0.6518963575363159
2426,creatures,grey,12.0,0.585580587387085
2427,cross,outfit,12.0,0.7133911848068237
2428,left,smile,11.0,0.5137201547622681
2429,fishing,rainbow,11.0,0.49739983677864075
2430,bathroom,dude,11.0,0.6397976279258728
2431,painted,puddle,11.0,0.7213483452796936
2432,skating,stickers,11.0,0.2397443801164627
2433,dome,uniform,11.0,0.8105248808860779
2434,lawn,sleep,11.0,0.5822315216064453
2435,office,sun,11.0,0.7496374845504761
2436,military,reflection,11.0,0.6391317844390869
2437,fashion,handwriting,11.0,0.7826347351074219
2438,cop,ruins,11.0,0.7151851058006287
2439,blurred,metro,11.0,0.6001071929931641
2440,smile,stop,11.0,0.6202109456062317
2441,cute,licking,11.0,0.7162324786186218
2442,cross,mug,11.0,0.7238470911979675
2443,concrete,pin,11.0,0.7184303402900696
2444,cigarette,hotel,11.0,0.6994088888168335
2445,airplane,market,11.0,0.8122010827064514
2446,architecture,yellow,11.0,0.6298562288284302
2447,handle,terrier,11.0,0.15364183485507965
2448,patio,women,11.0,0.4576856195926666
2449,green,gull,11.0,0.2985612452030182
2450,dew,parrot,11.0,0.7933669686317444
2451,country,hanging,11.0,0.37789762020111084
2452,dude,hanging,11.0,0.5952008366584778
2453,stripes,tank,11.0,0.6815060377120972
2454,hanging,tears,11.0,0.5708039402961731
2455,crochet,family,11.0,0.3368411362171173
2456,cute,posted,11.0,0.6388187408447266
2457,machine,sketch,11.0,0.70488041639328
2458,feel,haircut,11.0,0.206658735871315
2459,match,moss,11.0,0.3903050720691681
2460,art,sailing,11.0,0.6510346531867981
2461,foliage,restaurant,11.0,0.7510607838630676
2462,tea,village,11.0,0.43244385719299316
2463,branch,feline,11.0,0.29050880670547485
2464,day,plane,11.0,0.6379963755607605
2465,gold,idea,11.0,0.6061388850212097
2466,moon,mushrooms,11.0,0.7337983846664429
2467,interior,tall,11.0,0.5349991321563721
2468,mallard,portrait,11.0,0.3028486669063568
2469,living,stitches,11.0,0.6803288459777832
2470,fun,morning,11.0,0.5910088419914246
2471,dripping,rust,11.0,0.7769142389297485
2472,fun,stop,11.0,0.6738293170928955
2473,gull,mill,11.0,0.3457322418689728
2474,dirty,friends,11.0,0.7486555576324463
2475,blue,hand,11.0,0.6591616272926331
2476,bucket,curve,11.0,0.5578842759132385
2477,patio,swan,11.0,0.6400862336158752
2478,body,miniature,11.0,0.572195291519165
2479,cafe,children,11.0,0.5484284162521362
2480,belly,stripes,11.0,0.7494792342185974
2481,mural,taxi,11.0,0.7727749943733215
2482,furniture,man,11.0,0.6440109014511108
2483,beads,library,11.0,0.5738103985786438
2484,daffodils,wool,11.0,0.26177743077278137
2485,eat,shade,11.0,0.7334074378013611
2486,collection,jellyfish,11.0,0.319242000579834
2487,country,elephant,11.0,0.4187062978744507
2488,line,temple,11.0,0.5577623844146729
2489,beads,chess,11.0,0.6652550101280212
2490,skirt,wig,11.0,0.821628749370575
2491,daisy,flood,11.0,0.47798630595207214
2492,camera,rally,11.0,0.5791510939598083
2493,happy,sitting,11.0,0.726743221282959
2494,bottle,construction,11.0,0.505296528339386
2495,auto,bright,11.0,0.7047364711761475
2496,computer,railway,11.0,0.5134581923484802
2497,night,sitting,11.0,0.5963640213012695
2498,hair,lizard,11.0,0.6144629716873169
2499,happy,licking,11.0,0.6275538802146912
2500,jump,sunlight,11.0,0.7618653178215027
2501,desert,smoke,11.0,0.7958433032035828
2502,chopper,window,11.0,0.8579596877098083
2503,left,rusty,11.0,0.5612169504165649
2504,hanging,stop,11.0,0.6377153992652893
2505,animals,sandwich,11.0,0.5845184326171875
2506,cute,dirty,11.0,0.776411235332489
2507,cafe,drawn,11.0,0.6106159687042236
