word1,word2,MEN,cos
demolition,skyline,16.0,0.1547151654958725
ceiling,patio,16.0,0.31195831298828125
flight,museum,16.0,0.32624492049217224
paper,tattoo,16.0,0.41569221019744873
action,subway,16.0,0.2524408996105194
grave,shore,16.0,0.18734091520309448
sunshine,winter,16.0,0.49101555347442627
ford,wall,16.0,0.32052209973335266
band,stockings,16.0,0.11868450045585632
dirty,tears,16.0,0.3530184030532837
leg,stripes,16.0,0.23106224834918976
family,square,16.0,0.3724038004875183
eyes,sky,16.0,0.5362886786460876
dinner,morning,16.0,0.5582345128059387
apartment,beach,16.0,0.5260727405548096
bus,crane,16.0,0.30721113085746765
aquarium,coins,16.0,0.1320745348930359
path,sunflower,16.0,0.14398665726184845
red,uniform,16.0,0.39375296235084534
band,ear,16.0,0.2984662652015686
kitchen,staircase,16.0,0.30676159262657166
glittering,vintage,16.0,0.16031616926193237
gold,texture,16.0,0.27199384570121765
air,carnival,16.0,0.17590831220149994
guy,stand,16.0,0.5491267442703247
bacon,sweet,16.0,0.3869326412677765
abstract,feel,16.0,0.2159842699766159
band,bride,16.0,0.1905146837234497
mom,sitting,15.0,0.5967822670936584
foliage,purple,15.0,0.2499997913837433
husky,painting,15.0,0.11934079229831696
evening,surfers,15.0,0.13481758534908295
postcards,texture,15.0,0.21271225810050964
breakfast,night,15.0,0.5853461623191833
makeup,skull,15.0,0.2835013270378113
guy,tears,15.0,0.4517791271209717
hamster,locked,15.0,0.2777920365333557
chess,family,15.0,0.18259957432746887
fun,haircut,15.0,0.28009656071662903
buds,shade,15.0,0.2672346830368042
ad,track,15.0,0.28065353631973267
dead,pigeon,15.0,0.29141345620155334
chipmunk,illustrations,15.0,0.09255088865756989
cold,silver,15.0,0.2689351439476013
insects,number,15.0,0.0860571637749672
bar,boat,15.0,0.3857021927833557
restaurant,scenery,15.0,0.2097960114479065
hair,stencil,15.0,0.17474231123924255
guy,idea,15.0,0.5155246257781982
gravestone,silhouette,15.0,0.16289635002613068
bright,mist,15.0,0.26993343234062195
coins,musicians,15.0,0.12809380888938904
arms,bicycle,15.0,0.25836873054504395
hanging,morning,15.0,0.43890616297721863
demolition,tall,15.0,0.043112315237522125
bedroom,diner,15.0,0.2311875820159912
candles,line,15.0,0.12423785030841827
bar,ship,15.0,0.22876189649105072
club,cone,15.0,0.24157299101352692
art,christmas,15.0,0.4529697895050049
travel,wood,15.0,0.2385258674621582
feet,outdoor,15.0,0.32007667422294617
hanging,left,15.0,0.5814071297645569
rusty,shade,15.0,0.27256694436073303
abstract,moon,15.0,0.2970393896102905
auto,round,15.0,0.18124553561210632
mist,temple,15.0,0.16463717818260193
stripes,urban,15.0,0.2812000811100006
smile,view,15.0,0.3948127031326294
ripples,shadow,15.0,0.15539905428886414
dirty,fun,15.0,0.4746529459953308
haircut,hanging,15.0,0.35654523968696594
brick,skyline,15.0,0.2238767147064209
bathroom,sleep,15.0,0.42631015181541443
school,tears,15.0,0.32459622621536255
cute,friends,15.0,0.5650679469108582
action,dress,15.0,0.30481523275375366
cow,station,15.0,0.24728970229625702
played,sailing,15.0,0.19292914867401123
fungi,pattern,15.0,0.1075044646859169
button,police,15.0,0.23000173270702362
ceramic,church,15.0,0.10533148050308228
home,smoking,15.0,0.37190306186676025
food,wild,15.0,0.4652475118637085
colorful,wood,15.0,0.3184715509414673
smile,time,15.0,0.504462480545044
amphibians,flamingo,15.0,0.13144518435001373
apartment,children,15.0,0.356830894947052
graveyard,silver,15.0,0.11090116202831268
outfit,signed,15.0,0.2661965489387512
dude,kids,15.0,0.5898485779762268
pole,weather,15.0,0.25876888632774353
city,round,15.0,0.48514819145202637
nails,wolf,15.0,0.20349402725696564
night,sunshine,15.0,0.46593937277793884
bath,sleep,15.0,0.5464645624160767
hanging,stencil,15.0,0.21385452151298523
cherry,meat,14.0,0.31687530875205994
blue,poster,14.0,0.43668076395988464
fire,movie,14.0,0.4968618154525757
drawn,wing,14.0,0.15856172144412994
husky,played,14.0,0.11634241044521332
dripping,rusty,14.0,0.25061050057411194
arrow,boxer,14.0,0.06869940459728241
basket,moss,14.0,0.18911755084991455
pin,wing,14.0,0.19220592081546783
apartment,valley,14.0,0.33320799469947815
guy,poodle,14.0,0.17536914348602295
seagull,urban,14.0,0.02097952365875244
dessert,tomato,14.0,0.38051071763038635
eggs,family,14.0,0.3112812638282776
aircraft,guy,14.0,0.21042312681674957
dark,flamingo,14.0,0.12191838026046753
cheerleaders,scenery,14.0,0.05564318969845772
pink,shade,14.0,0.41545557975769043
couple,outdoor,14.0,0.19834484159946442
garden,smoke,14.0,0.3147728443145752
glass,mill,14.0,0.2625848352909088
race,square,14.0,0.22426672279834747
paper,vine,14.0,0.2353328913450241
smile,stand,14.0,0.43995797634124756
frost,summer,14.0,0.30598366260528564
bay,parking,14.0,0.2965269088745117
kiss,sitting,14.0,0.3677569031715393
monkeys,oak,14.0,0.11050835251808167
beads,redhead,14.0,0.29377856850624084
animals,hand,14.0,0.33227765560150146
cute,music,14.0,0.41060271859169006
downtown,hockey,14.0,0.2878541946411133
dead,guy,14.0,0.5523220896720886
aircraft,asphalt,14.0,0.1786174476146698
magazine,run,14.0,0.2925509214401245
flight,rain,14.0,0.3445976972579956
bathroom,garden,14.0,0.42270350456237793
door,skyscraper,14.0,0.11882438510656357
makeup,old,14.0,0.33687999844551086
game,signed,14.0,0.3788415491580963
dead,face,14.0,0.5214382410049438
friends,sexy,14.0,0.3753156363964081
flowers,interior,14.0,0.2210724800825119
bag,wire,14.0,0.3664006292819977
game,goats,14.0,0.14614440500736237
note,rally,14.0,0.2251378893852234
stairs,steel,14.0,0.21176403760910034
diamond,stencil,14.0,0.07751695066690445
nature,tv,14.0,0.2177446186542511
happy,posted,14.0,0.3837358355522156
abstract,rally,14.0,0.10346618294715881
party,sailing,14.0,0.17505572736263275
beard,kitty,14.0,0.31020089983940125
eat,seagull,14.0,0.17638954520225525
building,sandwich,14.0,0.19459319114685059
belly,black,14.0,0.3251659870147705
left,walk,14.0,0.6041451692581177
dark,stripes,14.0,0.3712199926376343
ford,valley,14.0,0.2964468002319336
insects,stork,14.0,0.1671942174434662
animals,mural,14.0,0.2482808381319046
leather,weed,14.0,0.1578492373228073
pub,washing,14.0,0.23239929974079132
left,played,14.0,0.6046085953712463
cop,gravestone,14.0,0.03902653604745865
book,building,14.0,0.45877981185913086
happy,walk,14.0,0.42470690608024597
colorful,lab,14.0,0.21896253526210785
flag,quote,14.0,0.25310656428337097
sunk,time,14.0,0.08959415555000305
friends,sitting,14.0,0.5120556950569153
lantern,oak,14.0,0.3834788501262665
sitting,smile,14.0,0.37953388690948486
cottage,outfit,14.0,0.22155752778053284
downtown,locked,14.0,0.3203842341899872
pets,poster,14.0,0.21609283983707428
industrial,lake,14.0,0.2175474762916565
licking,sitting,14.0,0.4392111599445343
pool,rust,14.0,0.1498701274394989
stripes,train,14.0,0.10961845517158508
beef,downtown,13.0,0.25877320766448975
blonde,eyes,13.0,0.47227922081947327
lady,sunset,13.0,0.23952703177928925
feel,stop,13.0,0.591425359249115
old,seat,13.0,0.40979963541030884
dirty,happy,13.0,0.3334575593471527
ruins,shore,13.0,0.2240636646747589
black,paws,13.0,0.19595244526863098
eggs,lego,13.0,0.22632814943790436
born,played,13.0,0.5088610649108887
black,pigeon,13.0,0.26395052671432495
feathers,reptiles,13.0,0.336859792470932
gymnastics,port,13.0,0.027409695088863373
mom,snowman,13.0,0.22054332494735718
dirty,haircut,13.0,0.34584441781044006
party,seat,13.0,0.3815598487854004
lily,pigs,13.0,0.19022993743419647
dirty,hanging,13.0,0.4689570367336273
guy,wire,13.0,0.355151504278183
orange,shop,13.0,0.3734005093574524
cactus,fell,13.0,0.228610098361969
circle,sports,13.0,0.3529765009880066
redhead,reflection,13.0,0.1644970029592514
cafe,reflection,13.0,0.16174918413162231
outfit,played,13.0,0.310260146856308
bar,female,13.0,0.2367483675479889
belly,dirty,13.0,0.38709625601768494
rope,train,13.0,0.2563331127166748
boardwalk,dropped,13.0,0.1703515350818634
abstract,candles,13.0,0.2017759382724762
church,soldiers,13.0,0.30917099118232727
boxer,reflection,13.0,0.06755183637142181
crystal,silhouette,13.0,0.32065898180007935
feel,guy,13.0,0.5986127257347107
pattern,pier,13.0,0.09229595959186554
downtown,field,13.0,0.4583157002925873
beer,wild,13.0,0.3944205343723297
hanging,happy,13.0,0.37506112456321716
rope,shore,13.0,0.13351315259933472
airplane,camera,13.0,0.3970792889595032
button,flowers,13.0,0.2391425520181656
frozen,shop,13.0,0.324192613363266
curled,licking,13.0,0.3337284028530121
sunny,zoo,13.0,0.17241321504116058
people,stop,13.0,0.699946939945221
bucket,insects,13.0,0.21635930240154266
fence,friends,13.0,0.251131534576416
can,sketch,13.0,0.29907265305519104
frozen,pebbles,13.0,0.25563737750053406
ceramic,living,13.0,0.16079597175121307
day,horse,13.0,0.4179326593875885
born,boxer,13.0,0.299733966588974
iris,necklace,13.0,0.21020342409610748
lighting,person,13.0,0.28206369280815125
boot,cliff,13.0,0.25460273027420044
landscape,umbrella,13.0,0.19785000383853912
man,transformers,13.0,0.2241605967283249
dark,sand,13.0,0.4326286315917969
ruins,swimsuit,13.0,0.0336267314851284
abstract,rose,13.0,0.27654463052749634
guy,gymnastics,12.0,0.2723073959350586
grass,ruins,12.0,0.14146728813648224
lighting,stone,12.0,0.2670084834098816
porch,scooter,12.0,0.2205967754125595
colour,wild,12.0,0.31912264227867126
crane,stairs,12.0,0.2351534068584442
shore,tears,12.0,0.30113184452056885
cactus,porch,12.0,0.2825997769832611
belly,drawn,12.0,0.07378457486629486
fabric,photos,12.0,0.20121000707149506
lamb,lantern,12.0,0.204720139503479
owl,rocket,12.0,0.24869930744171143
party,scooter,12.0,0.2889915704727173
display,scratch,12.0,0.26479440927505493
ball,curled,12.0,0.2749279737472534
cookies,peel,12.0,0.32288211584091187
couple,posted,12.0,0.41965726017951965
field,red,12.0,0.4601150453090668
theatre,wolf,12.0,0.28442832827568054
blue,swing,12.0,0.35253971815109253
guy,happy,12.0,0.4882722795009613
quote,santa,12.0,0.21987740695476532
dude,feel,12.0,0.6325704455375671
bath,wine,12.0,0.4962191879749298
brown,wet,12.0,0.4153105914592743
kiss,stop,12.0,0.51882004737854
husky,match,12.0,0.058280423283576965
cocktail,garage,12.0,0.2347152978181839
face,stand,12.0,0.4691634178161621
kids,stop,12.0,0.5566815137863159
boxer,diner,12.0,0.15638205409049988
patio,sleep,12.0,0.16620683670043945
city,family,12.0,0.47836801409721375
dropped,rusty,12.0,0.34706905484199524
parade,table,12.0,0.2702571749687195
dawn,drug,12.0,0.15137402713298798
design,orange,12.0,0.4250870943069458
lunch,sunshine,12.0,0.30521878600120544
dirty,dude,12.0,0.5693408250808716
fun,tears,12.0,0.3838448226451874
bikini,ivy,12.0,0.18136249482631683
step,swimsuit,12.0,0.177259624004364
frog,poppy,12.0,0.2526988983154297
cross,pub,12.0,0.3952395021915436
frost,lily,12.0,0.3949471414089203
curve,outdoor,12.0,0.14282511174678802
collage,stream,12.0,0.24439121782779694
twigs,underground,12.0,-0.010612597689032555
chair,holiday,12.0,0.2805444300174713
coffee,sun,12.0,0.46925559639930725
lighting,sleep,12.0,0.2715877592563629
mill,wild,12.0,0.3176880180835724
circle,wig,12.0,0.2269039899110794
highway,squirrel,12.0,0.20462651550769806
pin,truck,12.0,0.15856598317623138
boxer,swimming,12.0,0.2987869083881378
shore,small,12.0,0.2546544373035431
punk,vinyl,12.0,0.2685326933860779
number,web,12.0,0.3090953528881073
brown,demolition,12.0,0.05802713707089424
interior,skyline,12.0,0.2181762158870697
breakfast,floor,12.0,0.36612468957901
aerial,clown,12.0,0.1327335238456726
hat,peel,12.0,0.23383207619190216
baseball,rainbow,12.0,0.2199336439371109
dude,happy,12.0,0.49251440167427063
feet,mural,12.0,0.16375534236431122
creatures,grey,12.0,0.244596466422081
cross,outfit,12.0,0.33913734555244446
left,smile,11.0,0.42684659361839294
fishing,rainbow,11.0,0.2999740540981293
bathroom,dude,11.0,0.45651328563690186
painted,puddle,11.0,0.2563560903072357
skating,stickers,11.0,0.11118315905332565
dome,uniform,11.0,0.17056319117546082
lawn,sleep,11.0,0.2319587916135788
office,sun,11.0,0.39293354749679565
military,reflection,11.0,0.1804366558790207
fashion,handwriting,11.0,0.15166795253753662
cop,ruins,11.0,0.11861968785524368
blurred,metro,11.0,0.05905340611934662
smile,stop,11.0,0.5132012367248535
cute,licking,11.0,0.2862975597381592
cross,mug,11.0,0.287286639213562
concrete,pin,11.0,0.1267315000295639
cigarette,hotel,11.0,0.13327524065971375
airplane,market,11.0,0.16415008902549744
architecture,yellow,11.0,0.20679298043251038
handle,terrier,11.0,0.1313975751399994
patio,women,11.0,0.11234687268733978
green,gull,11.0,0.12958025932312012
dew,parrot,11.0,0.08802258223295212
country,hanging,11.0,0.398680716753006
dude,hanging,11.0,0.5410297513008118
stripes,tank,11.0,0.3242557644844055
hanging,tears,11.0,0.387655109167099
crochet,family,11.0,0.12220737338066101
cute,posted,11.0,0.43738535046577454
machine,sketch,11.0,0.3677951991558075
feel,haircut,11.0,0.40257248282432556
match,moss,11.0,0.24042177200317383
art,sailing,11.0,0.22991380095481873
foliage,restaurant,11.0,-0.011708350852131844
tea,village,11.0,0.29438260197639465
branch,feline,11.0,0.16748160123825073
day,plane,11.0,0.35012689232826233
gold,idea,11.0,0.270042359828949
moon,mushrooms,11.0,0.13687972724437714
interior,tall,11.0,0.13854286074638367
mallard,portrait,11.0,0.18350540101528168
living,stitches,11.0,0.20130358636379242
fun,morning,11.0,0.6018657684326172
dripping,rust,11.0,0.2139323502779007
fun,stop,11.0,0.5609487295150757
gull,mill,11.0,0.1561831831932068
dirty,friends,11.0,0.4262291193008423
blue,hand,11.0,0.455182284116745
bucket,curve,11.0,0.2206135094165802
patio,swan,11.0,0.20547792315483093
body,miniature,11.0,0.23119708895683289
cafe,children,11.0,0.16323913633823395
belly,stripes,11.0,0.2613604962825775
mural,taxi,11.0,0.09673159569501877
furniture,man,11.0,0.17346537113189697
beads,library,11.0,0.03904303163290024
daffodils,wool,11.0,0.1639416366815567
eat,shade,11.0,0.24342022836208344
collection,jellyfish,11.0,0.11835175007581711
country,elephant,11.0,0.36208122968673706
line,temple,11.0,0.32081958651542664
beads,chess,11.0,0.13894326984882355
skirt,wig,11.0,0.5036193132400513
daisy,flood,11.0,0.05003097280859947
camera,rally,11.0,0.23727664351463318
happy,sitting,11.0,0.396234929561615
bottle,construction,11.0,0.18423807621002197
auto,bright,11.0,0.15828204154968262
computer,railway,11.0,0.18321006000041962
night,sitting,11.0,0.5596460700035095
hair,lizard,11.0,0.3031212091445923
happy,licking,11.0,0.1550961583852768
jump,sunlight,11.0,0.1419987827539444
desert,smoke,11.0,0.2575950026512146
chopper,window,11.0,0.20391444861888885
left,rusty,11.0,0.338204950094223
hanging,stop,11.0,0.4847913980484009
animals,sandwich,11.0,0.22128766775131226
cute,dirty,11.0,0.46733546257019043
cafe,drawn,11.0,-0.009393966756761074
boxer,pyramid,11.0,0.0650569275021553
arms,television,10.0,0.24520771205425262
feel,hanging,10.0,0.5217832922935486
asphalt,moon,10.0,0.21682052314281464
dusk,skirt,10.0,0.17410515248775482
car,skull,10.0,0.26939713954925537
left,sitting,10.0,0.6552585363388062
outfit,rock,10.0,0.35795560479164124
mom,stop,10.0,0.577287495136261
dripping,round,10.0,0.26455074548721313
friends,stop,10.0,0.5426886081695557
asphalt,water,10.0,0.2696373760700226
sitting,tears,10.0,0.44431039690971375
cafe,spiral,10.0,0.16783227026462555
ad,bacon,10.0,0.18184304237365723
green,phone,10.0,0.372016966342926
duck,outfit,10.0,0.32309451699256897
coast,zebra,10.0,0.1206921637058258
breakfast,makeup,10.0,0.3034803867340088
purple,stripes,10.0,0.5644173622131348
clothes,skyline,10.0,0.16442766785621643
step,wind,10.0,0.2864331901073456
portrait,rocket,10.0,0.17683397233486176
break,glittering,10.0,-0.014774666167795658
construction,sailing,10.0,0.21756811439990997
boys,gate,10.0,0.30598190426826477
lens,storm,10.0,0.19250382483005524
orange,school,10.0,0.3726422190666199
shirt,show,10.0,0.43663206696510315
gasoline,pepper,10.0,0.21974557638168335
drug,sing,10.0,0.15326137840747833
stickers,track,10.0,0.24081113934516907
furniture,nature,10.0,0.19068168103694916
played,rail,10.0,0.22603504359722137
rusty,stand,10.0,0.14209750294685364
military,wasp,10.0,0.1706216186285019
port,squirrel,10.0,0.009609244763851166
grapes,rainbow,10.0,0.2780061960220337
flood,neon,10.0,0.1593218296766281
morning,tears,10.0,0.36113792657852173
memorial,rope,10.0,0.1715838611125946
bright,rusty,10.0,0.3102504312992096
home,wet,10.0,0.41742151975631714
feathers,sunflower,10.0,0.27342256903648376
house,stop,10.0,0.5198737978935242
plant,skate,10.0,0.15286648273468018
cocktail,dandelion,10.0,0.2076227217912674
airport,feet,10.0,0.2517162263393402
display,pond,10.0,0.14085276424884796
alley,bloom,10.0,0.12321621179580688
escalator,redhead,10.0,0.09752856940031052
caterpillars,painted,10.0,0.24916109442710876
bacon,wild,10.0,0.3396313488483429
stand,tears,10.0,0.36983734369277954
collar,tiger,10.0,0.32186540961265564
car,hawk,10.0,0.26409831643104553
burn,reading,10.0,0.35810762643814087
cigarette,living,10.0,0.2623126804828644
footprint,scooter,10.0,0.03765545040369034
barn,mug,10.0,0.21550613641738892
bacon,guy,10.0,0.36862650513648987
keyboard,soldiers,10.0,0.1288975030183792
cute,sitting,10.0,0.48501163721084595
track,yellow,10.0,0.3941119313240051
bag,dude,10.0,0.46533918380737305
lady,stop,10.0,0.5140987038612366
arrow,mural,10.0,0.1669502705335617
jacket,stream,10.0,0.24002905189990997
lab,rusty,10.0,0.15893517434597015
jaguar,storm,10.0,0.1510930210351944
dirty,smile,10.0,0.3405289053916931
friends,rusty,10.0,0.11550009250640869
morning,stop,10.0,0.473327100276947
cemetery,males,10.0,-0.04677792638540268
jump,stitches,10.0,0.19142848253250122
friends,left,10.0,0.5620062351226807
family,hawk,10.0,0.2794266641139984
monster,rock,10.0,0.499397337436676
feel,time,10.0,0.6402145624160767
face,hanging,10.0,0.3874445855617523
pizza,railway,10.0,0.039482202380895615
cross,shopping,10.0,0.3387504518032074
guy,hanging,10.0,0.5459432005882263
craft,van,10.0,0.08007866144180298
art,beer,9.0,0.31495246291160583
beard,flamingo,9.0,0.1743345856666565
monster,shell,9.0,0.30434125661849976
bench,mask,9.0,0.2779901325702667
club,river,9.0,0.4960114359855652
boxer,children,9.0,0.21584758162498474
fungi,leather,9.0,-0.013694791123270988
licking,stop,9.0,0.381168931722641
creatures,reading,9.0,0.26967254281044006
ivy,urban,9.0,0.328521728515625
bed,candy,9.0,0.35098835825920105
feel,spiral,9.0,0.1406089961528778
hockey,signed,9.0,0.2908388078212738
daughter,pub,9.0,0.25008445978164673
idea,rusty,9.0,0.12002117931842804
lighting,man,9.0,0.23299634456634521
dude,posted,9.0,0.5100294351577759
mill,puddle,9.0,0.1478729099035263
santa,table,9.0,0.26094987988471985
action,whiskers,9.0,0.04052779823541641
eat,web,9.0,0.1989281326532364
hot,winter,9.0,0.4849664866924286
dog,silver,9.0,0.3352919816970825
lips,run,9.0,0.3461974859237671
porch,pug,9.0,0.23307964205741882
birds,pregnancy,9.0,0.16794998943805695
camera,crow,9.0,0.07695309072732925
eat,truck,9.0,0.37462276220321655
licking,marble,9.0,0.2119009792804718
rabbit,stop,9.0,0.3091275095939636
paper,railway,9.0,0.1492190957069397
poster,tank,9.0,0.3043445944786072
clothes,transformers,9.0,0.1678919494152069
smoking,sunny,9.0,0.28821617364883423
cactus,leg,9.0,0.22740347683429718
held,theatre,9.0,0.3723953068256378
arms,outdoor,9.0,0.19832469522953033
lighting,panda,9.0,0.05921317636966705
punk,toes,9.0,0.18796519935131073
branch,protest,9.0,0.28600573539733887
daughter,graphic,9.0,0.22535377740859985
air,fruit,9.0,0.21900318562984467
book,copper,9.0,0.18714307248592377
night,stickers,9.0,0.19640646874904633
explosion,table,9.0,0.24742671847343445
snake,strawberry,9.0,0.25239381194114685
dragon,dropped,9.0,0.22415488958358765
dog,sailing,9.0,0.14321894943714142
burn,ripples,9.0,0.09233640134334564
clock,pink,9.0,0.27285444736480713
kittens,lingerie,9.0,0.21373379230499268
abandoned,frost,9.0,0.15140525996685028
chicken,star,9.0,0.30636999011039734
seed,stairs,9.0,0.1700015515089035
left,night,9.0,0.5818774700164795
small,valley,9.0,0.3622462749481201
green,number,9.0,0.37913522124290466
left,morning,9.0,0.4977676272392273
locked,mannequin,9.0,0.16383114457130432
shade,whiskers,9.0,0.19201618432998657
collar,garbage,9.0,0.14782853424549103
ink,organ,9.0,0.1294553428888321
poppy,store,9.0,0.21984238922595978
smoking,vine,9.0,0.2776786684989929
flame,words,9.0,0.3059721887111664
daffodils,frost,9.0,0.15427756309509277
dancers,rusty,9.0,0.08305899053812027
canal,coffee,9.0,0.12531067430973053
camera,mallard,9.0,0.015215474180877209
noodles,pigeon,9.0,0.12635888159275055
couple,square,9.0,0.29881733655929565
rainbow,whale,9.0,0.3398481607437134
flying,keyboard,9.0,0.23715831339359283
soup,view,9.0,0.21598266065120697
goats,pebbles,9.0,0.2982500493526459
abandoned,button,9.0,0.1276746690273285
belly,dark,9.0,0.32682886719703674
diamond,parade,9.0,0.2510450780391693
horse,sweet,9.0,0.3468654751777649
ancient,pod,9.0,0.24645252525806427
banana,feet,9.0,0.2560241222381592
shed,traffic,9.0,0.19051462411880493
bucket,morning,9.0,0.2957194149494171
bucket,duck,8.0,0.4016924500465393
dessert,eyes,8.0,0.17923273146152496
cold,flag,8.0,0.3266330063343048
skin,television,8.0,0.25636664032936096
bedroom,feline,8.0,0.16768254339694977
palm,traffic,8.0,0.3057120144367218
necklace,snow,8.0,0.21265536546707153
licking,origami,8.0,0.05955537408590317
protest,tiles,8.0,0.1121366024017334
beetles,chocolate,8.0,0.10676173120737076
monkeys,pumpkin,8.0,0.16969580948352814
cop,music,8.0,0.30733299255371094
beard,sports,8.0,0.2336544394493103
gasoline,summer,8.0,0.18627813458442688
footprint,holiday,8.0,0.12146641314029694
abandoned,crane,8.0,0.23234505951404572
car,pigs,8.0,0.2651049494743347
grave,santa,8.0,0.30158695578575134
iron,splash,8.0,0.2707486152648926
dirt,gymnastics,8.0,0.17823752760887146
orange,wet,8.0,0.40220877528190613
ceramic,ocean,8.0,0.12840592861175537
vintage,zebra,8.0,0.3970201909542084
hair,shore,8.0,0.2577769458293915
lingerie,underground,8.0,0.1589280366897583
marble,postcards,8.0,0.19503217935562134
fish,leg,8.0,0.29265114665031433
book,smoking,8.0,0.33851712942123413
kiss,rusty,8.0,0.1586683839559555
canal,number,8.0,0.16850781440734863
kitchen,sleep,8.0,0.41338345408439636
cherry,lamb,8.0,0.29148006439208984
bag,cop,8.0,0.3831634819507599
leaf,moon,8.0,0.3085958957672119
dude,time,8.0,0.6062805652618408
kitchen,outfit,8.0,0.31887349486351013
garbage,jean,8.0,0.05972573161125183
bedroom,downtown,8.0,0.4209584593772888
grass,ski,8.0,0.2704039514064789
day,held,8.0,0.4378567039966583
mug,vehicle,8.0,0.16203172504901886
lighting,small,8.0,0.33933910727500916
sea,sing,8.0,0.1744052618741989
computer,farm,8.0,0.3244236707687378
feline,pumpkin,8.0,0.19158144295215607
jean,map,8.0,0.10674718022346497
dirty,eagle,8.0,0.2569875121116638
book,ceramic,8.0,0.16926603019237518
van,vine,8.0,0.265080988407135
desert,roof,8.0,0.34490710496902466
seagull,tag,8.0,-0.006125808693468571
jewelry,muscle,8.0,0.17761844396591187
milk,outdoor,8.0,0.2150653749704361
guy,rusty,8.0,0.28900349140167236
chocolate,jellyfish,8.0,0.1291566789150238
boxer,stairs,8.0,0.08064350485801697
jaguar,pier,7.0,0.10164710134267807
nuts,waterfall,7.0,0.14294326305389404
bread,chair,7.0,0.2524734437465668
goats,vinyl,7.0,0.14447256922721863
kittens,rain,7.0,0.2593904137611389
hanging,smile,7.0,0.37464386224746704
bikini,sculpture,7.0,0.19656142592430115
bible,dirt,7.0,0.2675994038581848
portrait,underground,7.0,0.1540013551712036
clock,stripes,7.0,0.2636685371398926
buds,floor,7.0,0.2365570217370987
air,knitting,7.0,0.050423186272382736
idea,stop,7.0,0.46734899282455444
haircut,stop,7.0,0.2813217341899872
storm,sweet,7.0,0.29734718799591064
auto,santa,7.0,0.3022242784500122
marble,sing,7.0,0.0823218896985054
drive,ear,7.0,0.28856179118156433
born,subway,7.0,0.19893327355384827
pumpkin,road,7.0,0.25963789224624634
makeup,race,7.0,0.23773665726184845
washing,web,7.0,0.06862577795982361
haircut,pyramid,7.0,0.11623682081699371
blonde,rock,7.0,0.2957392632961273
belly,field,7.0,0.20569540560245514
mammals,yellow,7.0,0.10474773496389389
painted,sing,7.0,0.164402037858963
cat,locomotives,7.0,-0.01781761646270752
dead,sidewalk,7.0,0.14862994849681854
angel,pod,7.0,0.21104417741298676
eat,underwater,7.0,0.19714786112308502
makeup,square,7.0,0.2105857878923416
cigarette,tiles,7.0,0.13016635179519653
museum,scratch,7.0,0.18347057700157166
butterfly,stadium,7.0,0.1794164627790451
graveyard,porch,7.0,0.28342294692993164
flame,peacock,7.0,0.20650528371334076
chopper,poppy,7.0,0.0829615443944931
rusty,tears,7.0,0.1954568475484848
bloom,friends,7.0,0.1795787662267685
gun,jaguar,7.0,0.15073612332344055
guy,stop,7.0,0.5862628221511841
cloud,kittens,7.0,0.2104892134666443
pillow,stone,7.0,0.2812840938568115
stockings,tomato,7.0,0.15100985765457153
frost,protest,7.0,0.14927959442138672
signed,stockings,7.0,0.24621610343456268
angel,asphalt,7.0,0.11039640009403229
ski,skirt,7.0,0.28546637296676636
cat,purple,7.0,0.48940691351890564
diner,muscle,7.0,0.0889345183968544
marble,sunglasses,7.0,0.10722077637910843
berry,flying,7.0,0.16261941194534302
chocolate,rock,7.0,0.3396744132041931
airplane,guitar,7.0,0.27130645513534546
bread,ocean,7.0,0.23787160217761993
bay,chipmunk,7.0,0.0975119024515152
tall,wool,7.0,0.23803259432315826
restaurant,violet,7.0,0.09436553716659546
dropped,fun,7.0,0.3140503168106079
purple,twigs,7.0,0.0996139720082283
cemetery,cone,7.0,0.0933489203453064
face,stop,7.0,0.49296075105667114
dude,stop,7.0,0.6272194981575012
bicycle,handwriting,7.0,0.1655440777540207
chapel,dusk,7.0,0.2582985758781433
cute,twigs,7.0,0.08640384674072266
dragon,oak,7.0,0.33730554580688477
drug,reflection,7.0,0.10738599300384521
apple,relaxed,7.0,0.02695668488740921
bakery,panorama,7.0,0.1551816463470459
mallard,poster,7.0,0.02292080968618393
snake,taxi,7.0,0.17286725342273712
dessert,head,7.0,0.25298818945884705
born,hockey,7.0,0.287948876619339
puddle,red,7.0,0.14184564352035522
brick,dress,7.0,0.21610160171985626
building,zombie,7.0,0.32288894057273865
neon,tank,7.0,0.3669314980506897
bible,cottage,7.0,0.15133360028266907
bath,panorama,7.0,0.14299075305461884
automobile,fabric,7.0,0.2021840661764145
gun,picture,7.0,0.3348797857761383
cow,table,6.0,0.2753191292285919
born,construction,6.0,0.16881924867630005
dye,kiss,6.0,0.32421889901161194
baseball,born,6.0,0.3371880054473877
crab,grave,6.0,0.17642371356487274
craft,soup,6.0,0.3332485854625702
locked,misty,6.0,0.19175222516059875
horse,interior,6.0,0.14724665880203247
grass,stop,6.0,0.3157210350036621
jellyfish,punk,6.0,0.12223207950592041
parade,salad,6.0,0.15825381875038147
reptiles,vacation,6.0,0.06471186131238937
clown,flood,6.0,0.2119465321302414
aerial,violet,6.0,-0.006884851027280092
crab,ink,6.0,0.14124338328838348
canyon,pizza,6.0,0.1646222323179245
butterfly,left,6.0,0.3532789945602417
